SiteID,Name,Short Name,Latitude,Longitude,Geographic Coordinate System,Easting,Northing,Zone,Start date,Cease date,Active,Elevation (m),Basin,Site types,Catchment Management Authority,Gauge Zero (mAHD),Drainage Area (sq.km),Gauge Count,Last Gauge Date,First Gauge Date,Maximum Gauge (m),Maximum Gauge Date,Gauge Datum,Control,Cease to flow (m),Datum,Spillway (mAHD)
 "405202","GOULBURN RIVER @ SEYMOUR","GOULBURN @ SEYMOUR"," 37�01'11.6""S","145�06'32.2""E","World Geodetic System 1984","331776.996","5901234.000","55","1957/12/19","","true","138.367","Goulburn","RF,SW,WQ","Goulburn Broken CMA","130.244","8527.58060","417","2026/04/13","1969/07/10","6.800","2022/10/16","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","-0.350","Australian Height Datum","0.000"
 "405203","GOULBURN RIVER @ EILDON","GOULBURN @ EILDON"," 37�14'48.5""S","145�53'21.5""E","World Geodetic System 1984","401492.001","5877157.000","55","1916/01/01","","true","210.682","Goulburn","SW,WQ","Goulburn Broken CMA","205.729","3895.69436","541","2026/04/02","1954/02/10","5.430","1993/10/05","Universal Transverse Mercator","NATURAL GRAVEL AND ROCK","0.000","Australian Height Datum","0.000"
 "405204","GOULBURN RIVER @ SHEPPARTON","GOULBURN SHEPPARTON"," 36�22'47.2""S","145�23'36.7""E","World Geodetic System 1984","355904.002","5972715.000","55","1921/06/08","","true","102.327","Goulburn","SW,WQ","Goulburn Broken CMA","100.127","16125.00000","537","2026/03/19","1969/01/21","11.985","1974/05/17","Universal Transverse Mercator","ARTIFICIAL ROCK","0.000","Australian Height Datum","0.000"
 "405205","MURRINDINDI RIVER @ MURRINDINDI ABOVE COLWELLS","MURRINDINDI COLWELLS"," 37�24'49.2""S","145�33'50.5""E","World Geodetic System 1984","372925.000","5858254.000","55","1939/06/13","","true","308.031","Goulburn","SW,WQ","Goulburn Broken CMA","0.000","108.00000","444","2026/04/15","1939/11/23","1.562","1984/09/19","Universal Transverse Mercator","NATURAL ROCK","-0.193","Arbitrary","0.000"
 "405209","ACHERON RIVER @ TAGGERTY","ACHERON @ TAGGERTY"," 37�19'03.8""S","145�42'46.4""E","World Geodetic System 1984","385952.999","5869088.999","55","1945/12/12","","true","197.822","Goulburn","RF,SW,WQ","Goulburn Broken CMA","198.177","627.23058","478","2026/04/01","1961/03/08","3.100","1996/10/01","Universal Transverse Mercator","NATURAL GRAVEL","0.000","Australian Height Datum","0.000"
 "405212","SUNDAY CREEK @ TALLAROOK","SUNDAY @ TALLAROOK"," 37�05'56.2""S","145�03'22.1""E","World Geodetic System 1984","327257.999","5892367.999","55","1945/11/21","","true","154.535","Goulburn","RF,SW,WQ","Goulburn Broken CMA","153.202","330.84727","470","2025/11/06","1945/11/21","4.798","1987/07/29","Universal Transverse Mercator","CONCRETE WEIR","0.275","Australian Height Datum","0.000"
 "405214","DELATITE RIVER @ TONGA BRIDGE","DELATITE @ TONGA"," 37�09'29.9""S","146�06'47.1""E","World Geodetic System 1984","421249.005","5887185.000","55","1947/02/06","","true","312.390","Goulburn","RF,SW,WQ","Goulburn Broken CMA","312.832","357.64665","609","2026/03/19","1947/02/05","4.230","2010/09/04","Universal Transverse Mercator","ARTIFICIAL CONCRETE AND ROCK WEIR","0.280","Australian Height Datum","0.000"
 "405215","HOWQUA RIVER @ GLAN ESK","HOWQUA @ GLEN ESK"," 37�13'46.5""S","146�12'26.0""E","World Geodetic System 1984","429672.999","5879350.000","55","1947/02/07","","true","308.499","Goulburn","SW,WQ","Goulburn Broken CMA","306.393","368.44933","464","2026/03/19","1947/02/06","3.500","1986/07/04","Universal Transverse Mercator","Natural rock bar and artificial concrete Weir","1.170","Australian Height Datum","0.000"
 "405217","YEA RIVER @ DEVLINS BRIDGE","YEA @ DEVLINS"," 37�22'57.8""S","145�28'23.1""E","World Geodetic System 1984","364820.005","5861561.000","55","1954/03/26","","true","210.614","Goulburn","RF,SW,WQ","Goulburn Broken CMA","206.752","360.00000","277","2025/09/30","1975/05/01","4.167","1989/06/11","Universal Transverse Mercator","ARTIFICIAL CONCRETE AND ROCK WEIR","0.232","Australian Height Datum","0.000"
 "405218","JAMIESON RIVER @ GERRANG BRIDGE","JAMIESON @ GERRANG"," 37�17'28.5""S","146�11'16.2""E","World Geodetic System 1984","428013.003","5872493.000","55","1954/07/01","","true","311.575","Goulburn","SW,WQ","Goulburn Broken CMA","306.524","367.21947","596","2026/04/23","1954/06/23","3.640","1986/07/04","Universal Transverse Mercator","NATURAL ROCK BAR AND GRAVEL","0.930","Australian Height Datum","0.000"
 "405219","GOULBURN RIVER @ DOHERTYS","GOULBURN @ DOHERTYS"," 37�19'51.2""S","146�07'50.7""E","World Geodetic System 1984","422992.000","5868052.000","55","1954/08/26","","true","300.038","Goulburn","RF,SW,WQ","Goulburn Broken CMA","298.435","701.72958","601","2026/03/19","1954/06/24","4.882","2010/09/05","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.120","Australian Height Datum","0.000"
 "405223","GOULBURN RIVER @ MOLESWORTH","GOULBURN @ MOLESWORT"," 37�09'52.8""S","145�32'38.9""E","World Geodetic System 1984","370740.005","5885855.000","55","1956/10/24","","true","166.671","Goulburn","RF,SW","","166.540","5541.83801","27","2026/04/24","2022/09/25","4.160","2022/09/25","Universal Transverse Mercator","NATURAL SHINGLE","0.000","Unknown","0.000"
 "405226","PRANJIP CREEK @ MOORILIM","PRANJIP @ MOORILIM"," 36�37'16.0""S","145�18'25.9""E","World Geodetic System 1984","348629.998","5945810.000","55","1957/12/10","","true","116.285","Goulburn","RF,SW","Goulburn Broken CMA","115.596","787.00000","415","2026/03/17","1965/06/04","4.977","1968/06/06","Universal Transverse Mercator","ARTIFICIAL - low profile weir","0.626","Australian Height Datum","0.000"
 "405227","BIG RIVER @ JAMIESON","BIG @ JAMIESON"," 37�22'02.9""S","146�03'25.0""E","World Geodetic System 1984","416496.001","5863930.000","55","1958/02/06","","true","297.685","Goulburn","SW,WQ","Goulburn Broken CMA","296.361","627.01536","551","2026/03/18","1958/01/24","2.393","1986/07/04","Universal Transverse Mercator","NATURAL ROCK AND GRAVEL","0.000","Australian Height Datum","0.000"
 "405228","HUGHES CREEK @ TARCOMBE ROAD","HUGHES @ TARCOMBE RD"," 36�57'03.9""S","145�17'01.1""E","World Geodetic System 1984","347180.213","5909163.687","55","1958/09/16","","true","161.543","Goulburn","SW,WQ","Goulburn Broken CMA","157.854","471.00000","755","2026/03/05","1958/09/16","4.152","1993/10/04","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.451","Australian Height Datum","0.000"
 "405229","WANALTA CREEK @ WANALTA","WANALTA @ WANALTA"," 36�38'05.7""S","144�52'15.1""E","World Geodetic System 1984","309642.997","5943501.999","55","1960/05/20","","true","114.848","Goulburn","SW","Goulburn Broken CMA","113.877","102.84632","151","2022/09/19","1960/07/06","3.180","1974/01/17","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","1.127","Australian Height Datum","0.000"
 "405230","CORNELLA CREEK @ COLBINABBIN","CORNELLA COLBINABBIN"," 36�36'14.9""S","144�48'17.2""E","World Geodetic System 1984","303655.005","5946783.000","55","1960/05/23","","true","114.186","Goulburn","SW","Goulburn Broken CMA","111.443","259.00000","237","2023/06/26","1964/06/24","4.198","1979/10/06","Universal Transverse Mercator","Artificial: Conc. with 160deg V-notch","0.971","Australian Height Datum","0.000"
"405231","KING PARROT CREEK @ FLOWERDALE","KING PARROT FLOWER'E"," 37�20'49.4""S","145�17'18.1""E","World Geodetic System 1984","348393.999","5865237.999","55","1951/06/25","","true","261.243","Goulburn","RF,SW,WQ","Goulburn Broken CMA","258.092","181.00000","385","2026/04/15","1961/05/10","2.827","1989/06/11","Universal Transverse Mercator","ARTIFICIAL ROCK AND CONCRETE","-0.074","Australian Height Datum","0.000"
 "405232","GOULBURN RIVER @ McCOYS BRIDGE","GOULBURB R MCCOYS BR"," 36�10'39.7""S","145�07'08.6""E","World Geodetic System 1984","330846.003","5994688.000","55","1965/08/24","","true","100.732","Goulburn","SW,WQ","Goulburn Broken CMA","91.443","16806.00000","576","2026/04/07","1961/08/31","10.920","1993/10/07","Universal Transverse Mercator","NATURAL CLAY AND SILT","0.000","Australian Height Datum","0.000"
 "405234","SEVEN CREEKS @ D/S OF POLLY MCQUINN WEIR","SEVEN C MCQUINN WEIR"," 36�53'13.2""S","145�40'57.9""E","World Geodetic System 1984","382619.999","5916837.999","55","1965/06/22","","true","440.768","Goulburn","RF,SW,WQ","Goulburn Broken CMA","440.006","153.00000","415","2026/02/02","1965/07/21","2.070","1984/10/03","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","0.363","Australian Height Datum","0.000"
 "405237","SEVEN CREEKS @ EUROA TOWNSHIP","SEVEN CK. @ EUROA"," 36�45'44.5""S","145�35'09.0""E","Geodetic Datum of Australia 1994","373779.725","5930555.927","55","1963/05/14","","true","174.124","Goulburn","SW,WQ","Goulburn Broken CMA","172.895","332.00000","562","2026/04/08","1963/05/15","5.677","1993/10/04","Universal Transverse Mercator","CONCRETE WEIR","0.692","Australian Height Datum","0.000"
 "405238","MOLLISON CREEK @ PYALONG","MOLLISON @ PYALONG"," 37�07'13.0""S","144�51'26.2""E","World Geodetic System 1984","309638.003","5889623.000","55","1966/05/10","","true","247.779","Goulburn","RF,SW","Goulburn Broken CMA","247.867","163.00000","291","2025/09/05","1966/06/15","2.100","1975/09/16","Universal Transverse Mercator","CONCRETE WEIR","1.000","Australian Height Datum","0.000"
 "405240","SUGARLOAF CREEK @ ASH BRIDGE","SUGARLOAF @ ASH BDG"," 37�03'34.7""S","145�03'18.2""E","World Geodetic System 1984","327071.004","5896729.000","55","1966/10/13","","true","143.517","Goulburn","RF,SW,WQ","Goulburn Broken CMA","142.398","609.16752","391","2026/03/05","1966/11/10","5.544","2024/01/08","Universal Transverse Mercator","CONCRETE WEIR","0.474","Australian Height Datum","0.000"
 "405241","RUBICON RIVER @ RUBICON","RUBICON @ RUBICON"," 37�17'25.3""S","145�49'39.2""E","World Geodetic System 1984","396077.003","5872257.000","55","1922/05/01","","true","242.021","Goulburn","RF,SW,WQ","Goulburn Broken CMA","0.000","129.00000","441","2026/04/02","1949/09/20","1.655","1974/05/15","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.100","Arbitrary","0.000"
 "405245","FORD CREEK @ MANSFIELD","FORD CK @ MANSFIELD"," 37�02'17.9""S","146�03'12.9""E","World Geodetic System 1984","415832.996","5900444.000","55","1970/05/11","","true","296.827","Goulburn","RF,SW","Goulburn Broken CMA","296.441","115.49484","325","2026/03/17","1970/05/26","2.575","1993/09/15","Universal Transverse Mercator","CONCRETE HUMP","0.000","Australian Height Datum","0.000"
 "405246","CASTLE CREEK @ ARCADIA","CASTLE @ ARCADIA"," 36�35'27.0""S","145�21'04.1""E","World Geodetic System 1984","352500.998","5949237.000","55","1970/05/06","","true","121.450","Goulburn","RF,SW,WQ","Goulburn Broken CMA","119.457","164.00000","240","2023/10/20","1970/05/05","2.481","1993/10/04","Universal Transverse Mercator","ARTIFICIAL - low profile weir","0.300","Australian Height Datum","0.000"
 "405247","STONY CREEK @ TAMLEUGH","STONY @ TAMLEUGH"," 36�35'27.1""S","145�37'32.8""E","World Geodetic System 1984","377070.999","5949619.000","55","1970/05/07","","true","142.513","Goulburn","SW","Goulburn Broken CMA","139.195","456.46885","248","2025/12/22","1970/05/05","5.370","1974/05/15","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.306","Australian Height Datum","0.000"
 "405248","MAJOR CREEK @ GRAYTOWN","MAJOR CK @ GRAYTOWN"," 36�51'16.0""S","144�54'52.5""E","World Geodetic System 1984","314082.997","5919230.000","55","1971/04/19","","true","142.450","Goulburn","RF,SW","Goulburn Broken CMA","140.260","282.00000","226","2024/10/22","1971/05/04","3.275","1992/12/21","Universal Transverse Mercator","LOW PROFILE WEIR","0.303","Australian Height Datum","0.000"
 "405251","BRANKEET CREEK @ ANCONA","BRANKEET CK @ ANCONA"," 36�58'07.8""S","145�47'07.6""E","World Geodetic System 1984","391888.005","5907883.000","55","1971/05/25","","true","316.043","Goulburn","SW,WQ","Goulburn Broken CMA","311.633","117.88137","344","2026/03/17","1971/05/04","1.195","1995/06/09","Universal Transverse Mercator","ARTIFICIAL CONCRETE AND ROCK HUMP","0.013","Australian Height Datum","0.000"
 "405253","GOULBURN RIVER @ GOULBURN WEIR","GOULBURN @GOUL. WEIR"," 36�42'46.2""S","145�10'26.2""E","World Geodetic System 1984","336906.870","5935414.368","55","1967/03/01","","true","126.139","Goulburn","RF,SW","Goulburn Broken CMA","111.879","10627.00000","384","2026/04/22","1967/02/16","112.683","2006/01/31","Universal Transverse Mercator","NATURAL GRAVEL","0.000","Australian Height Datum","0.000"
 "405254","TALLANGALLOOK CREEK @ BONNIE DOON",""," 37�00'30.5""S","145�52'34.6""E","World Geodetic System 1984","400024.773","5903582.514","55","1967/03/01","","true","304.176","Goulburn","SW,WQ","Goulburn Broken CMA","299.812","45.00000","48","1982/10/04","1971/05/25","0.512","1973/09/04","(unknown)","ARTIFICIAL CONCRETE HUMP","0.000","Australian Height Datum","0.000"
 "405264","BIG RIVER @ D/S OF FRENCHMAN CREEK JUNCTION","BIG @ FRENCHMAN"," 37�31'09.8""S","146�04'33.9""E","World Geodetic System 1984","418355.997","5847091.000","55","1975/03/20","","true","452.006","Goulburn","SW,WQ","Goulburn Broken CMA","0.000","331.96731","350","2026/03/18","1975/03/21","1.588","1984/08/22","Universal Transverse Mercator","ARTIFICIAL ROCK AND CONCRETE WEIR","0.010","Arbitrary","0.000"
 "405269","SEVEN CREEKS @ KIALLA WEST","SEVEN @ KIALLA WEST"," 36�27'24.1""S","145�23'56.6""E","World Geodetic System 1984","356542.004","5964189.000","55","1977/06/21","","true","112.155","Goulburn","SW","Goulburn Broken CMA","106.837","1639.26073","210","2025/10/03","1977/06/15","6.670","2010/09/06","Universal Transverse Mercator","ARTIFICIAL SHEET PILING","1.100","Australian Height Datum","0.000"
 "405274","HOME CREEK @ YARCK","HOME @ YARCK"," 37�06'21.4""S","145�36'18.5""E","World Geodetic System 1984","376060.002","5892449.000","55","1977/06/09","","true","189.148","Goulburn","RF,SW","Goulburn Broken CMA","186.896","187.00000","236","2026/03/03","1977/06/01","3.142","1993/10/04","Universal Transverse Mercator","ARTIFICIAL CONCRETE HUMP","0.100","Australian Height Datum","0.000"
 "405276","GOULBURN RIVER @ LOCH GARRY","GOULBURN @ GARRY"," 36�14'29.2""S","145�17'13.0""E","World Geodetic System 1984","346071.000","5987898.000","55","1978/02/07","","true","106.064","Goulburn","SW,WQ","Goulburn Broken CMA","96.811","16490.00000","18","2010/09/09","1978/02/10","10.850","1993/10/07","Universal Transverse Mercator","NATURAL CLAY","0.100","Australian Height Datum","0.000"
 "405287","WESTCOTT CREEK @ MT DISAPPOINTMENT US SUNDAY CK STORAGE","WESTCOOT @ DISAPPOIN"," 37�21'58.5""S","145�07'48.9""E","World Geodetic System 1984","334429.936","5862841.666","55","1987/05/25","","true","376.056","Goulburn","SW","Goulburn Broken CMA","0.000","9.00000","91","2025/11/12","1987/04/07","0.675","1988/11/23","(unknown)","ARTIFICIAL 120* STEEL PLATE V NOTCH CONC","0.000","Arbitrary","0.000"
 "405288","SUNDAY CREEK @ MT DISAPPOINTMENT US SUNDAY CK STORAGE","SUNDAY @ MT. DISAP."," 37�22'24.0""S","145�07'38.5""E","World Geodetic System 1984","334189.586","5862051.020","55","1987/05/25","","true","380.299","Goulburn","SW","Goulburn Broken CMA","0.000","19.48405","91","2025/11/12","1986/08/20","0.780","1988/11/23","(unknown)","ARTIFICIAL 120* STEEL PLATE V NOTCH","0.000","Arbitrary","0.000"
 "405290","PINE CREEK @ BROADFORD","PINE CK @ BROADFORD"," 37�17'14.2""S","145�02'57.5""E","World Geodetic System 1984","327081.000","5871461.000","55","1988/06/10","","true","247.838","Goulburn","RF,SW","Goulburn Broken CMA","0.000","3.00000","20","2012/07/13","1988/07/28","1.043","1993/09/15","Universal Transverse Mercator","120 DEG V-NOTCH","0.500","Australian Height Datum","0.000"
 "405291","WHITEHEADS CREEK @ WHITEHEADS CREEK","WHITEHEADS CREEK"," 37�01'55.4""S","145�12'31.8""E","World Geodetic System 1984","340689.004","5900056.000","55","1988/06/09","","true","160.468","Goulburn","RF,SW","Goulburn Broken CMA","0.000","51.00000","55","2020/05/27","1988/06/07","3.902","2012/02/27","Universal Transverse Mercator","120 DEG V-NOTCH WEIR","1.100","Unknown","0.000"
 "405294","HONEYSUCKLE CREEK @ U/S OF VIOLET TOWN","H'SUCKLE U/S V.TOWN"," 36�42'43.9""S","145�45'37.6""E","World Geodetic System 1984","389293.002","5936324.000","55","1989/04/28","","true","334.218","Goulburn","RF,SW","Goulburn Broken CMA","0.000","21.20349","67","2017/06/22","1989/05/04","0.675","1996/08/01","Universal Transverse Mercator","ARTIFICIAL:Concrete with 160deg V-notch","0.100","Unknown","0.000"
 "405297","WARRIGAL CREEK @ STEWARTS BRIDGE","WARRIGAL C @ STEWART"," 36�06'16.1""S","144�51'32.0""E","Unknown","307266.997","6002328.000","55","1991/03/01","","true","94.325","Goulburn","SW,WQ","Goulburn Broken CMA","0.000","0.00000","69","2026/04/29","1991/03/19","1.690","2012/03/06","Unknown","Artificial; Concrete drop structure","0.100","Arbitrary","0.000"
 "405321","DELATITE RIVER @ SAWMILL SETTLEMENT","DELATITE R SAWMILL"," 37�06'20.5""S","146�22'09.1""E","Australian Geodetic Datum 1966","443951.168","5893201.472","55","2007/05/15","","true","597.459","Goulburn","SW","Goulburn Broken CMA","0.000","74.24620","84","2026/02/17","2006/12/14","0.662","2022/08/16","Australian Map Grid 1966","Artificial: Concrete","0.100","Arbitrary","0.000"
 "405327","NINE MILE CREEK @ LONGWOOD","9 MILE C U/S GVW DAM"," 36�52'36.8""S","145�28'28.8""E","Geodetic Datum of Australia 1994","364059.498","5917699.197","55","2009/11/12","","true","387.074","Goulburn","SW","Goulburn Broken CMA","0.000","3.34735","61","2022/03/07","2009/12/10","0.850","2020/06/01","Universal Transverse Mercator","Artificial: Sheet piling V-shaped weir","0.251","Arbitrary","0.000"
 "405328","STEAVENSON RIVER @ FALLS ROAD MARYSVILLE","STEAVENSON R @ FALLS"," 37�31'32.9""S","145�46'24.6""E","Geodetic Datum of Australia 1994","391624.999","5846090.000","55","2009/11/17","","true","509.100","Goulburn","SW","Goulburn Broken CMA","0.000","17.40189","122","2026/03/24","2009/12/15","0.982","2022/11/11","(unknown)","Artificial Steel V Notch Weir","0.632","Unknown","0.000"
