Name,SiteID,RoundDate,Streamflow,Turbidity,Temperature,Latitude,Longitude,Easting,Northing
WONNANGATTA @CROOKED,224206,9,736.11,2.2,13.7," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,10,457.73,3,17," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,11,442.35,5.2,17.4," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,12,932.89,3.3,23.6," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,1,166.08,2.4,24," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,2,0,2.5,18.6," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,3,0,4.1,15.9," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,4,374.13,2.5,16.5," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,5,140.84,1.9,8.1," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
WONNANGATTA @CROOKED,224206,6,579.65,2.5,6.1," 37°24'27.0""S","147°05'21.0""E",507890.998,5859903.000
DARGO @ L DARGO RD,224213,7,572.45,8.9,7.9," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,8,526.54,88,11.3," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,9,649.43,3,12.8," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,10,459.77,4.1,15," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,11,389.47,3.8,19.1," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,12,594.47,2.3,22.2," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,1,124.08,1,26," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,2,97.89,2.5,20.4," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,3,76.65,2,18.8," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,4,117.26,1.4,18.2," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,5,93.69,0.8,10," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
DARGO @ L DARGO RD,224213,6,444.13,1.8,4.3," 37°29'42.4""S","147°16'07.3""E",523751.998,5850152.000
MITCHELL @ ROSEHILL,224217,7,2452.07,4.2,7.8," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,8,1757.76,2.8,9.5," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,9,2174.31,5.5,13.9," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,10,1515.17,4.5,14.9," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,11,1061.53,5.9,19.4," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,12,2164.37,16.3,20.6," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,1,426.88,6.9,25.1," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,2,1617.2,867,19.3," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,3,413.63,7.4,23," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,4,1135.17,8.2,16.9," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,5,437.33,5.1,15," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
MITCHELL @ ROSEHILL,224217,6,1669.3,44,10," 37°48'54.0""S","147°34'20.0""E",550365.999,5814542.000
AVON @ STRATFORD,225201,7,412.24,4.7,9.6," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,8,160.2,5.5,9.3," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,9,116.92,63,15.3," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,10,73.41,5.7,18.5," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,11,28.13,4.6,21," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,12,25.94,8.4,24.3," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,1,17.49,5.9,24.2," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,2,1152.07,4.8,27.6," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,3,136.99,6.4,21.8," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,4,598.73,22,15.1," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,5,202.17,4.9,15.7," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
AVON @ STRATFORD,225201,6,205.52,5.1,9.1," 37°58'06.9""S","147°04'33.6""E",506676.003,5797653.000
ABERFELDY @BEARDMORE,225213,7,198.19,17.8,8.4," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,8,123.96,2.8,9.2," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,9,113.9,2.6,11.1," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,10,86.71,2.2,15.4," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,11,50.3,3.3,18.9," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,12,56.29,1.8,20.2," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,1,19.43,3,24.5," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,2,79.31,1.7,18.1," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,3,55.37,2.7,17.9," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,4,99.29,0.9,16.2," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,5,38.01,1.7,7.1," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
ABERFELDY @BEARDMORE,225213,6,56.28,1.6,6.3," 37°51'13.9""S","146°25'58.9""E",450122.550,5810232.204
VALENCIA @ GILLIO RD,225223,7,82.1,1.3,7.8," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,8,26.92,1.7,7.2," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,9,23.34,1,13.8," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,10,14.6,1.3,14.5," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,11,10.21,1.2,22.8," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,12,8.2,2.2,23.5," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,1,8.4,1.8,20.1," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,2,207.06,1.1,27.5," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,3,77.27,1.8,20.3," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,4,138.08,8.4,14.7," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,5,44.77,2.1,12.3," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
VALENCIA @ GILLIO RD,225223,6,53.8,1.4,8.3," 37°44'36.5""S","146°59'32.3""E",499321.002,5822633.000
THOM. @U/S COWWARR W,225231,7,437.79,23.7,9," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,8,274.65,2.2,9.3," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,9,287.81,3.7,11.9," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,10,260.85,2.2,15.7," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,11,546.46,4.6,14.6," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,12,303.89,2.3,22.9," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,1,267.67,1.4,19.5," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,2,427.79,13.2,22.9," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,3,248.21,1.2,21.8," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,4,471.27,1.3,15.7," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,5,248.98,2.2,11.1," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOM. @U/S COWWARR W,225231,6,252.15,1.6,7.1," 37°58'30.0""S","146°37'30.0""E",467065.001,5796878.000
THOMSON @ BUNDALAGUA,225232,7,582.51,13,8.5," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,8,413.35,18.2,8.8," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,9,394.53,19.2,12.5," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,10,342.35,25,16.3," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,11,730.14,36,19.1," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,12,383.38,32,23.4," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,1,352.36,19,22.1," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,2,660.61,25,24.4," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,3,390.54,22,23.2," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,4,737.39,47,17.4," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,5,518.27,22,14.5," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
THOMSON @ BUNDALAGUA,225232,6,741.63,18.6,10.4," 38°02'43.0""S","146°59'31.6""E",499308.001,5789148.000
AVON R @ CHINN'S BR,225234,7,503.5,7.1,8.7," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,8,251.2,7.6,8.4," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,9,238.74,17.2,12.6," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,10,129.6,12.3,17.2," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,11,147,12.9,20.9," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,12,210.67,13.7,23," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,1,184.34,17.5,25.4," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,2,0,10.7,25.9," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,3,161.39,14.8,22.3," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,4,745.03,48,18," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,5,265.33,10.9,15.2," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
AVON R @ CHINN'S BR,225234,6,311.55,10.3,9.8," 38°01'25.7""S","147°10'25.0""E",515238.004,5791515.000
Nuntin ck @ Princes,225263,7,1.25,79,9.7," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,8,0.82,61,10.6," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,9,1.72,7.7,12.7," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,10,1.2,64,15.4," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,11,2.31,20.6,18.4," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,12,1.78,35.6,19.2," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,1,2.22,53.9,20," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,2,0,174,22.6," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,3,6.61,49,20.5," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
Nuntin ck @ Princes,225263,4,6.79,32.2,15.8," 37°59'21.7""S","147°03'57.0""E",505781.823,5795349.651
CG2 @ Freshwater Rd,225729,7,6.58,99,10.6," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,8,4.06,41.4,12.4," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,9,5.53,69,16," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,10,0,77,13," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,11,0,27.3,19," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,12,0,35.7,24.2," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,1,0,14.2,18.8," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,2,0,152,26.7," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,3,8.04,17,32.2," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
CG2 @ Freshwater Rd,225729,4,0,13,20.8," 38°07'47.3""S","146°52'52.6""E",489594.972,5779762.359
TYERS @ BROWNS,226007,7,492.61,44,6.6," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,8,209.23,4.5,8.2," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,9,266.29,12.2,7.4," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,10,229.19,3.3,12.7," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,11,139.89,3.8,14.8," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,12,129.66,4.4,16.4," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,1,103.51,5.7,20," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,2,136.47,4.2,14.2," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,3,119.04,5.8,13.3," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,4,142.93,2.5,13.8," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,5,109.59,2.4,5.4," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ BROWNS,226007,6,134.7,1.8,6.8," 38°02'54.4""S","146°21'20.8""E",443475.996,5788600.000
TYERS @ MORGANS MILL,226008,7,331.51,10.7,6.5," 37°56'39.6""S","146°18'31.2""E",439255.996,5800120.000
TYERS @ MORGANS MILL,226008,10,160.79,1.8,12.7," 37°56'39.6""S","146°18'31.2""E",439255.996,5800120.000
TYERS @ MORGANS MILL,226008,1,75.5,3.2,18," 37°56'39.6""S","146°18'31.2""E",439255.996,5800120.000
TYERS @ MORGANS MILL,226008,4,93.57,1.5,13.7," 37°56'39.6""S","146°18'31.2""E",439255.996,5800120.000
JACOBS @ O'TOOLES,226017,7,23,50,8.6," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,8,9.31,10.7,9.3," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,9,10.71,17.1,9.1," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,10,8.48,7.3,13," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,11,4.47,8.2,14.7," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,12,3.38,9.2,15.7," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,1,2.1,7.1,20," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,2,2.81,7,14.9," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,3,2.86,9.7,13.7," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,4,2.94,7,14.2," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,5,2.69,6.4,6.1," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
JACOBS @ O'TOOLES,226017,6,3.4,10.8,6.7," 38°03'06.5""S","146°23'18.6""E",446350.001,5788245.999
LATROBE @ WILLOW GVE,226204,7,876.31,9.2,5.5," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,8,458,11.2,7.6," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,9,515.29,12,11.2," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,10,457.1,7.2,11.4," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,11,323.82,11.3,17.6," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,12,252.1,14,22.6," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,1,210.82,16,8.7," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,2,167.57,8.6,24.6," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,3,169.7,6.6,19.4," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,4,160.55,7.3,14.5," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,5,166.67,5.1,13.4," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
LATROBE @ WILLOW GVE,226204,6,236.61,3.7,9.4," 38°05'18.6""S","146°09'34.8""E",426308.001,5784017.000
MOE R @ DARNUM,226209,7,355.22,9.2,5.2," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,8,106.62,20,9.3," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,9,139.12,28,9.1," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,10,96.87,23,14.5," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,11,33.27,30,16.9," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,12,24.66,34,17.9," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,1,12.35,22,16.9," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,2,10.39,41,21.3," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,3,15.06,35,16.8," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,4,17.35,31,17.2," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,5,18.89,31,14.6," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
MOE R @ DARNUM,226209,6,22.83,23.4,9.7," 38°12'20.4""S","146°00'07.6""E",412632.998,5770880.000
LATROBE @ ROSEDALE,226228,7,3434.65,16.9,8.5," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,7,3434.65,16.9,8.5," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,8,1895.9,32,8.6," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,8,1895.9,32,8.6," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,9,2065.91,39,11.6," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,9,2065.91,39,11.6," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,10,1699.37,64,15.9," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,10,1699.37,64,15.9," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,11,1105.49,34,19.2," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,11,1105.49,34,19.2," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,12,1095.25,47,22.4," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,12,1095.25,47,22.4," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,1,547.88,32,19.7," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,1,547.88,32,19.7," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,2,512.45,36,24.8," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,2,512.45,36,24.8," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,3,529.92,40,23.1," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,3,529.92,40,23.1," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,4,501.49,44,18," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,4,501.49,44,18," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,5,528.01,28,15.2," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,5,528.01,28,15.2," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
LATROBE @ ROSEDALE,226228,6,640.27,23,9.8," 38°08'53.4""S","146°47'22.2""E",481555.001,5777709.000
LATROBE @ ROSEDALE,226228,6,640.27,23,9.8," 38°08'32.6""S","146°47'30.2""E",481748.000,5778351.000
TANJIL @ TANJIL JUNC,226226,7,0,2.5,4.7," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,8,377.67,4.4,6.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,9,371.66,5.5,9.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,10,359.4,3.7,11.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,11,249.91,3.4,15.8," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,12,184.32,3.6,20.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,1,138.36,3.3,16.7," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,2,123.96,2.3,21.5," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,3,134.01,2.1,17.9," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,4,128.07,2.7,13.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,5,110.1,2.9,12.3," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
TANJIL @ TANJIL JUNC,226226,6,179.49,2.6,7.1," 37°58'47.4""S","146°11'35.9""E",429154.999,5796100.000
LATROBE @ KILMANY S.,226227,7,0,26,9.1," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,8,1919.31,36,8.9," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,9,2080.41,41,12," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,10,1665.32,52,15.8," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,11,1041.9,42,19.1," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,12,1076.47,57,22.5," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
LATROBE @ KILMANY S.,226227,1,511.19,43,21.1," 38°08'21.2""S","146°55'08.3""E",492899.997,5778720.999
