Date,Reservoir,Value,System
31/3/2019,Menindee Lakes (Vic share),0,Murray
30/4/2019,Menindee Lakes (Vic share),0,Murray
31/5/2019,Menindee Lakes (Vic share),0,Murray
30/6/2019,Menindee Lakes (Vic share),0,Murray
31/7/2019,Menindee Lakes (Vic share),0,Murray
31/8/2019,Menindee Lakes (Vic share),0,Murray
30/9/2019,Menindee Lakes (Vic share),0,Murray
31/10/2019,Menindee Lakes (Vic share),0,Murray
30/11/2019,Menindee Lakes (Vic share),0,Murray
31/12/2019,Menindee Lakes (Vic share),0,Murray
31/1/2020,Menindee Lakes (Vic share),0,Murray
29/2/2020,Menindee Lakes (Vic share),0,Murray
31/3/2020,Menindee Lakes (Vic share),0,Murray
30/4/2020,Menindee Lakes (Vic share),0,Murray
31/5/2020,Menindee Lakes (Vic share),0,Murray
30/6/2020,Menindee Lakes (Vic share),0,Murray
31/7/2020,Menindee Lakes (Vic share),0,Murray
31/8/2020,Menindee Lakes (Vic share),0,Murray
30/9/2020,Menindee Lakes (Vic share),0,Murray
31/10/2020,Menindee Lakes (Vic share),0,Murray
30/11/2020,Menindee Lakes (Vic share),0,Murray
31/12/2020,Menindee Lakes (Vic share),0,Murray
31/1/2021,Menindee Lakes (Vic share),0,Murray
28/2/2021,Menindee Lakes (Vic share),0,Murray
31/3/2021,Menindee Lakes (Vic share),0,Murray
30/4/2021,Menindee Lakes (Vic share),0,Murray
31/5/2021,Menindee Lakes (Vic share),464100,Murray
30/6/2021,Menindee Lakes (Vic share),469700,Murray
31/7/2021,Menindee Lakes (Vic share),498700,Murray
31/8/2021,Menindee Lakes (Vic share),681300,Murray
30/9/2021,Menindee Lakes (Vic share),976500,Murray
31/10/2021,Menindee Lakes (Vic share),962700,Murray
30/11/2021,Menindee Lakes (Vic share),946100,Murray
31/12/2021,Menindee Lakes (Vic share),814400,Murray
31/1/2022,Menindee Lakes (Vic share),810000,Murray
28/2/2022,Menindee Lakes (Vic share),939700,Murray
31/3/2022,Menindee Lakes (Vic share),894000,Murray
30/4/2022,Menindee Lakes (Vic share),960500,Murray
31/5/2022,Menindee Lakes (Vic share),976000,Murray
30/6/2022,Menindee Lakes (Vic share),948900,Murray
31/7/2022,Menindee Lakes (Vic share),982600,Murray
31/8/2022,Menindee Lakes (Vic share),957400,Murray
30/9/2022,Menindee Lakes (Vic share),908000,Murray
31/10/2022,Menindee Lakes (Vic share),931600,Murray
30/11/2022,Menindee Lakes (Vic share),877100,Murray
31/12/2022,Menindee Lakes (Vic share),1024600,Murray
31/1/2023,Menindee Lakes (Vic share),992400,Murray
28/2/2023,Menindee Lakes (Vic share),871300,Murray
31/3/2023,Menindee Lakes (Vic share),774700,Murray
30/4/2023,Menindee Lakes (Vic share),721500,Murray
31/5/2023,Menindee Lakes (Vic share),715700,Murray
30/6/2023,Menindee Lakes (Vic share),718600,Murray
31/7/2023,Menindee Lakes (Vic share),719100,Murray
31/8/2023,Menindee Lakes (Vic share),706900,Murray
30/9/2023,Menindee Lakes (Vic share),716100,Murray
31/10/2023,Menindee Lakes (Vic share),649700,Murray
30/11/2023,Menindee Lakes (Vic share),613600,Murray
31/12/2023,Menindee Lakes (Vic share),571100,Murray
31/1/2024,Menindee Lakes (Vic share),518000,Murray
29/2/2024,Menindee Lakes (Vic share),472500,Murray
31/3/2024,Menindee Lakes (Vic share),449700,Murray
30/4/2024,Menindee Lakes (Vic share),413400,Murray
31/5/2024,Menindee Lakes (Vic share),518700,Murray
30/6/2024,Menindee Lakes (Vic share),513600,Murray
31/7/2024,Menindee Lakes (Vic share),461700,Murray
31/8/2024,Menindee Lakes (Vic share),455800,Murray
30/9/2024,Menindee Lakes (Vic share),231400,Murray
31/10/2024,Menindee Lakes (Vic share),354300,Murray
30/11/2024,Menindee Lakes (Vic share),282700,Murray
31/12/2024,Menindee Lakes (Vic share),256900,Murray
31/1/2025,Menindee Lakes (Vic share),309800,Murray
28/2/2025,Menindee Lakes (Vic share),272700,Murray
31/3/2025,Menindee Lakes (Vic share),233000,Murray
30/4/2025,Menindee Lakes (Vic share),321000,Murray
31/5/2025,Menindee Lakes (Vic share),592300,Murray
30/6/2025,Menindee Lakes (Vic share),651500,Murray
31/7/2025,Menindee Lakes (Vic share),687000,Murray
31/8/2025,Menindee Lakes (Vic share),729900,Murray
30/9/2025,Menindee Lakes (Vic share),875500,Murray
31/7/2012,Lake Charm,18730,Murray
31/8/2012,Lake Charm,20700,Murray
30/9/2012,Lake Charm,19040,Murray
31/10/2012,Lake Charm,21410,Murray
30/11/2012,Lake Charm,19390,Murray
31/12/2012,Lake Charm,19640,Murray
31/1/2013,Lake Charm,19640,Murray
28/2/2013,Lake Charm,22155,Murray
31/3/2013,Lake Charm,19900,Murray
30/4/2013,Lake Charm,19290,Murray
31/5/2013,Lake Charm,18980,Murray
30/6/2013,Lake Charm,18980,Murray
31/7/2013,Lake Charm,19950,Murray
31/8/2013,Lake Charm,15739,Murray
30/9/2013,Lake Charm,21295,Murray
31/10/2013,Lake Charm,20413,Murray
30/11/2013,Lake Charm,19545,Murray
31/12/2013,Lake Charm,18649,Murray
31/1/2014,Lake Charm,19685,Murray
28/2/2014,Lake Charm,20450,Murray
31/3/2014,Lake Charm,19820,Murray
30/4/2014,Lake Charm,19665,Murray
31/5/2014,Lake Charm,19420,Murray
30/6/2014,Lake Charm,19444,Murray
31/7/2014,Lake Charm,18718,Murray
31/8/2014,Lake Charm,21270,Murray
30/9/2014,Lake Charm,20880,Murray
31/10/2014,Lake Charm,19851,Murray
30/11/2014,Lake Charm,20700,Murray
31/12/2014,Lake Charm,20600,Murray
31/1/2015,Lake Charm,19616,Murray
28/2/2015,Lake Charm,20411,Murray
31/3/2015,Lake Charm,20110,Murray
30/4/2015,Lake Charm,19964,Murray
31/5/2015,Lake Charm,19683,Murray
30/6/2015,Lake Charm,19716,Murray
31/7/2015,Lake Charm,19674,Murray
31/8/2015,Lake Charm,19582,Murray
30/9/2015,Lake Charm,20784,Murray
31/10/2015,Lake Charm,19875,Murray
30/11/2015,Lake Charm,19025,Murray
31/12/2015,Lake Charm,18857,Murray
31/1/2016,Lake Charm,21209,Murray
29/2/2016,Lake Charm,20209,Murray
31/3/2016,Lake Charm,19293,Murray
30/4/2016,Lake Charm,18794,Murray
31/5/2016,Lake Charm,18684,Murray
30/6/2016,Lake Charm,18738,Murray
31/7/2016,Lake Charm,21603,Murray
31/8/2016,Lake Charm,21529,Murray
30/9/2016,Lake Charm,20212,Murray
31/10/2016,Lake Charm,18594,Murray
30/11/2016,Lake Charm,17896,Murray
31/12/2016,Lake Charm,20568,Murray
31/1/2017,Lake Charm,20769,Murray
28/2/2017,Lake Charm,19944,Murray
31/3/2017,Lake Charm,20616,Murray
30/4/2017,Lake Charm,20700,Murray
31/5/2017,Lake Charm,20665,Murray
30/6/2017,Lake Charm,20450,Murray
31/7/2017,Lake Charm,20398,Murray
31/8/2017,Lake Charm,21154,Murray
30/9/2017,Lake Charm,20480,Murray
31/10/2017,Lake Charm,21190,Murray
30/11/2017,Lake Charm,21514,Murray
31/12/2017,Lake Charm,21063,Murray
31/1/2018,Lake Charm,21024,Murray
28/2/2018,Lake Charm,19190,Murray
31/3/2018,Lake Charm,18540,Murray
30/4/2018,Lake Charm,20450,Murray
31/5/2018,Lake Charm,20212,Murray
30/6/2018,Lake Charm,20240,Murray
31/7/2018,Lake Charm,20081,Murray
31/8/2018,Lake Charm,19837,Murray
30/9/2018,Lake Charm,21047.26,Murray
31/10/2018,Lake Charm,21114,Murray
30/11/2018,Lake Charm,20290,Murray
31/12/2018,Lake Charm,19992,Murray
31/1/2019,Lake Charm,19501,Murray
28/2/2019,Lake Charm,20025,Murray
31/3/2019,Lake Charm,18983,Murray
30/4/2019,Lake Charm,19385,Murray
31/5/2019,Lake Charm,19311.63,Murray
30/6/2019,Lake Charm,20300.28,Murray
31/7/2019,Lake Charm,20300.28,Murray
31/8/2019,Lake Charm,20454.07,Murray
30/9/2019,Lake Charm,21376.81,Murray
31/10/2019,Lake Charm,20695.74,Murray
30/11/2019,Lake Charm,19663.15,Murray
31/12/2019,Lake Charm,19970.73,Murray
31/1/2020,Lake Charm,20388.16,Murray
29/2/2020,Lake Charm,20893.47,Murray
31/3/2020,Lake Charm,20498.01,Murray
30/4/2020,Lake Charm,20454.07,Murray
31/5/2020,Lake Charm,20256.34,Murray
30/6/2020,Lake Charm,20168.46,Murray
31/7/2020,Lake Charm,20036.64,Murray
31/8/2020,Lake Charm,21135.14,Murray
30/9/2020,Lake Charm,20607.86,Murray
31/10/2020,Lake Charm,20717.71,Murray
30/11/2020,Lake Charm,20124.52,Murray
31/12/2020,Lake Charm,19026.02,Murray
31/1/2021,Lake Charm,20014.67,Murray
28/2/2021,Lake Charm,19992.7,Murray
31/3/2021,Lake Charm,20168.46,Murray
30/4/2021,Lake Charm,19465.42,Murray
31/5/2021,Lake Charm,18938.14,Murray
30/6/2021,Lake Charm,18938.14,Murray
31/7/2021,Lake Charm,19069.96,Murray
31/8/2021,Lake Charm,20607.86,Murray
30/9/2021,Lake Charm,20893.47,Murray
31/10/2021,Lake Charm,20541.95,Murray
30/11/2021,Lake Charm,20871.5,Murray
31/12/2021,Lake Charm,20454.07,Murray
31/1/2022,Lake Charm,21376.81,Murray
28/2/2022,Lake Charm,17641.91,Murray
31/3/2022,Lake Charm,21135.14,Murray
30/4/2022,Lake Charm,21179.08,Murray
31/5/2022,Lake Charm,20849.53,Murray
30/6/2022,Lake Charm,20695.74,Murray
31/7/2022,Lake Charm,20563.92,Murray
31/8/2022,Lake Charm,20300.28,Murray
30/9/2022,Lake Charm,19970.73,Murray
31/10/2022,Lake Charm,21728.33,Murray
30/11/2022,Lake Charm,22563.19,Murray
31/12/2022,Lake Charm,20366.19,Murray
31/1/2023,Lake Charm,20366.19,Murray
28/2/2023,Lake Charm,19619.21,Murray
31/3/2023,Lake Charm,18806.32,Murray
30/4/2023,Lake Charm,20256.34,Murray
31/5/2023,Lake Charm,19904.82,Murray
30/6/2023,Lake Charm,20146.49,Murray
31/7/2023,Lake Charm,20256.34,Murray
31/8/2023,Lake Charm,21442.72,Murray
30/9/2023,Lake Charm,20915.44,Murray
31/10/2023,Lake Charm,20454.07,Murray
30/11/2023,Lake Charm,21288.93,Murray
31/12/2023,Lake Charm,21508.63,Murray
31/1/2024,Lake Charm,20959.38,Murray
29/2/2024,Lake Charm,20695.74,Murray
31/3/2024,Lake Charm,20805.59,Murray
30/4/2024,Lake Charm,20696,Murray
31/5/2024,Lake Charm,20322.25,Murray
30/6/2024,Lake Charm,20190.43,Murray
31/7/2024,Lake Charm,20168.46,Murray
31/8/2024,Lake Charm,20849.53,Murray
30/9/2024,Lake Charm,20212.4,Murray
31/10/2024,Lake Charm,20695.74,Murray
30/11/2024,Lake Charm,20146.49,Murray
31/12/2024,Lake Charm,20168.46,Murray
31/1/2025,Lake Charm,20585.89,Murray
28/2/2025,Lake Charm,21288.93,Murray
31/3/2025,Lake Charm,20783.62,Murray
30/4/2025,Lake Charm,20344.22,Murray
31/5/2025,Lake Charm,19970.73,Murray
30/6/2025,Lake Charm,19926.79,Murray
31/7/2025,Lake Charm,19992.7,Murray
31/8/2025,Lake Charm,21288.93,Murray
30/9/2025,Lake Charm,20937.41,Murray
31/1/2010,Buffalo,23338,Ovens
28/2/2010,Buffalo,22134,Ovens
31/3/2010,Buffalo,16588,Ovens
30/4/2010,Buffalo,13347,Ovens
31/5/2010,Buffalo,10766,Ovens
30/6/2010,Buffalo,14422,Ovens
31/7/2010,Buffalo,14305,Ovens
31/8/2010,Buffalo,15624,Ovens
30/9/2010,Buffalo,13913,Ovens
31/10/2010,Buffalo,16328,Ovens
30/11/2010,Buffalo,14895,Ovens
31/12/2010,Buffalo,20846,Ovens
31/1/2011,Buffalo,21437,Ovens
28/2/2011,Buffalo,14705,Ovens
31/3/2011,Buffalo,13981,Ovens
30/4/2011,Buffalo,13867,Ovens
31/5/2011,Buffalo,12471,Ovens
30/6/2011,Buffalo,13753,Ovens
31/7/2011,Buffalo,14422,Ovens
31/8/2011,Buffalo,14515,Ovens
30/9/2011,Buffalo,18521,Ovens
31/10/2011,Buffalo,22976,Ovens
30/11/2011,Buffalo,23338,Ovens
31/12/2011,Buffalo,23338,Ovens
31/1/2012,Buffalo,23272,Ovens
29/2/2012,Buffalo,22650,Ovens
31/3/2012,Buffalo,18985,Ovens
30/4/2012,Buffalo,18694,Ovens
31/5/2012,Buffalo,13798,Ovens
30/6/2012,Buffalo,14634,Ovens
31/7/2012,Buffalo,14634,Ovens
31/8/2012,Buffalo,15111,Ovens
30/9/2012,Buffalo,14212,Ovens
31/10/2012,Buffalo,21879,Ovens
30/11/2012,Buffalo,23509,Ovens
31/12/2012,Buffalo,23509,Ovens
31/1/2013,Buffalo,22650,Ovens
28/2/2013,Buffalo,19131,Ovens
31/3/2013,Buffalo,18349,Ovens
30/4/2013,Buffalo,13258,Ovens
31/5/2013,Buffalo,11464,Ovens
30/6/2013,Buffalo,12773,Ovens
31/7/2013,Buffalo,14991,Ovens
31/8/2013,Buffalo,15111,Ovens
30/9/2013,Buffalo,14282,Ovens
31/10/2013,Buffalo,22006,Ovens
30/11/2013,Buffalo,23474,Ovens
31/12/2013,Buffalo,23474,Ovens
31/1/2014,Buffalo,22813,Ovens
28/2/2014,Buffalo,18579,Ovens
31/3/2014,Buffalo,15947,Ovens
30/4/2014,Buffalo,14166,Ovens
31/5/2014,Buffalo,14073,Ovens
30/6/2014,Buffalo,16302,Ovens
31/7/2014,Buffalo,15039,Ovens
31/8/2014,Buffalo,18723,Ovens
30/9/2014,Buffalo,18869,Ovens
31/10/2014,Buffalo,23509,Ovens
30/11/2014,Buffalo,23474,Ovens
31/12/2014,Buffalo,22944,Ovens
31/1/2015,Buffalo,21626,Ovens
28/2/2015,Buffalo,18464,Ovens
31/3/2015,Buffalo,14073,Ovens
30/4/2015,Buffalo,13213,Ovens
31/5/2015,Buffalo,11919,Ovens
30/6/2015,Buffalo,14492,Ovens
31/7/2015,Buffalo,14847,Ovens
31/8/2015,Buffalo,16483,Ovens
30/9/2015,Buffalo,21468,Ovens
31/10/2015,Buffalo,23509,Ovens
30/11/2015,Buffalo,23440,Ovens
31/12/2015,Buffalo,22878,Ovens
31/1/2016,Buffalo,20539,Ovens
29/2/2016,Buffalo,15872,Ovens
31/3/2016,Buffalo,9935,Ovens
30/4/2016,Buffalo,7760,Ovens
31/5/2016,Buffalo,13103,Ovens
30/6/2016,Buffalo,14657,Ovens
31/7/2016,Buffalo,17867,Ovens
31/8/2016,Buffalo,15281,Ovens
30/9/2016,Buffalo,17529,Ovens
31/10/2016,Buffalo,14539,Ovens
30/11/2016,Buffalo,20815,Ovens
31/12/2016,Buffalo,23406,Ovens
31/1/2017,Buffalo,23509,Ovens
28/2/2017,Buffalo,17367,Ovens
31/3/2017,Buffalo,13356,Ovens
30/4/2017,Buffalo,11221,Ovens
31/5/2017,Buffalo,11302,Ovens
30/6/2017,Buffalo,13147,Ovens
31/7/2017,Buffalo,16799,Ovens
31/8/2017,Buffalo,14258,Ovens
30/9/2017,Buffalo,15562,Ovens
31/10/2017,Buffalo,19843,Ovens
30/11/2017,Buffalo,23474,Ovens
31/12/2017,Buffalo,23372,Ovens
31/1/2018,Buffalo,22217,Ovens
28/2/2018,Buffalo,16457,Ovens
31/3/2018,Buffalo,13149,Ovens
30/4/2018,Buffalo,12926,Ovens
31/5/2018,Buffalo,13583,Ovens
30/6/2018,Buffalo,13759,Ovens
31/7/2018,Buffalo,14219,Ovens
31/8/2018,Buffalo,14380,Ovens
30/9/2018,Buffalo,22976,Ovens
31/10/2018,Buffalo,23474,Ovens
30/11/2018,Buffalo,23467,Ovens
31/12/2018,Buffalo,23404,Ovens
31/1/2019,Buffalo,19102,Ovens
28/2/2019,Buffalo,15750,Ovens
31/3/2019,Buffalo,12427,Ovens
30/4/2019,Buffalo,11322,Ovens
31/5/2019,Buffalo,14078.896,Ovens
30/6/2019,Buffalo,13749.84,Ovens
31/7/2019,Buffalo,14313.936,Ovens
31/8/2019,Buffalo,15559.648,Ovens
30/9/2019,Buffalo,21036.08,Ovens
31/10/2019,Buffalo,23480.496,Ovens
30/11/2019,Buffalo,23504,Ovens
31/12/2019,Buffalo,21788.208,Ovens
31/1/2020,Buffalo,18403.632,Ovens
29/2/2020,Buffalo,16194.256,Ovens
31/3/2020,Buffalo,17675.008,Ovens
30/4/2020,Buffalo,10905.856,Ovens
31/5/2020,Buffalo,13514.8,Ovens
30/6/2020,Buffalo,15418.624,Ovens
31/7/2020,Buffalo,13632.32,Ovens
31/8/2020,Buffalo,14243.424,Ovens
30/9/2020,Buffalo,18779.696,Ovens
31/10/2020,Buffalo,18756.192,Ovens
30/11/2020,Buffalo,23339.472,Ovens
31/12/2020,Buffalo,23504,Ovens
31/1/2021,Buffalo,22563.84,Ovens
28/2/2021,Buffalo,18662.176,Ovens
31/3/2021,Buffalo,14243.424,Ovens
30/4/2021,Buffalo,12151.568,Ovens
31/5/2021,Buffalo,13773.344,Ovens
30/6/2021,Buffalo,14690,Ovens
31/7/2021,Buffalo,16570.32,Ovens
31/8/2021,Buffalo,14407.952,Ovens
30/9/2021,Buffalo,14478.464,Ovens
31/10/2021,Buffalo,16734.848,Ovens
30/11/2021,Buffalo,23198.448,Ovens
31/12/2021,Buffalo,23504,Ovens
31/1/2022,Buffalo,21553.168,Ovens
28/2/2022,Buffalo,16875.872,Ovens
31/3/2022,Buffalo,13561.808,Ovens
30/4/2022,Buffalo,13655.824,Ovens
31/5/2022,Buffalo,10224.24,Ovens
30/6/2022,Buffalo,14219.92,Ovens
31/7/2022,Buffalo,13749.84,Ovens
31/8/2022,Buffalo,15254.096,Ovens
30/9/2022,Buffalo,15324.608,Ovens
31/10/2022,Buffalo,16946.384,Ovens
30/11/2022,Buffalo,15207.088,Ovens
31/12/2022,Buffalo,18756.192,Ovens
31/1/2023,Buffalo,23151.44,Ovens
28/2/2023,Buffalo,21670.688,Ovens
31/3/2023,Buffalo,18497.648,Ovens
30/4/2023,Buffalo,13749.84,Ovens
31/5/2023,Buffalo,12410.112,Ovens
30/6/2023,Buffalo,15630.16,Ovens
31/7/2023,Buffalo,14454.96,Ovens
31/8/2023,Buffalo,18779.696,Ovens
30/9/2023,Buffalo,18826.704,Ovens
31/10/2023,Buffalo,18826.704,Ovens
30/11/2023,Buffalo,22446.32,Ovens
31/12/2023,Buffalo,23362.976,Ovens
31/1/2024,Buffalo,21271.12,Ovens
29/2/2024,Buffalo,18544.656,Ovens
31/3/2024,Buffalo,18004.064,Ovens
30/4/2024,Buffalo,11964,Ovens
31/5/2024,Buffalo,10999.872,Ovens
30/6/2024,Buffalo,13467.792,Ovens
31/7/2024,Buffalo,18685.68,Ovens
31/8/2024,Buffalo,21012.576,Ovens
30/9/2024,Buffalo,22258.288,Ovens
31/10/2024,Buffalo,23315.968,Ovens
30/11/2024,Buffalo,22869.392,Ovens
31/12/2024,Buffalo,23315.968,Ovens
31/1/2025,Buffalo,22352.304,Ovens
28/2/2025,Buffalo,20307.456,Ovens
31/3/2025,Buffalo,18521.152,Ovens
30/4/2025,Buffalo,13726.336,Ovens
31/5/2025,Buffalo,12292.592,Ovens
30/6/2025,Buffalo,18850.208,Ovens
31/7/2025,Buffalo,18333.12,Ovens
31/8/2025,Buffalo,20566,Ovens
30/9/2025,Buffalo,18991.232,Ovens
31/1/2010,William Hovell,12095,Ovens
28/2/2010,William Hovell,10883,Ovens
31/3/2010,William Hovell,8699,Ovens
30/4/2010,William Hovell,10603,Ovens
31/5/2010,William Hovell,11899,Ovens
30/6/2010,William Hovell,13858,Ovens
31/7/2010,William Hovell,13758,Ovens
31/8/2010,William Hovell,13982,Ovens
30/9/2010,William Hovell,13758,Ovens
31/10/2010,William Hovell,14300,Ovens
30/11/2010,William Hovell,13960,Ovens
31/12/2010,William Hovell,13724,Ovens
31/1/2011,William Hovell,13702,Ovens
28/2/2011,William Hovell,13825,Ovens
31/3/2011,William Hovell,13650,Ovens
30/4/2011,William Hovell,13654,Ovens
31/5/2011,William Hovell,13652,Ovens
30/6/2011,William Hovell,13814,Ovens
31/7/2011,William Hovell,13825,Ovens
31/8/2011,William Hovell,13794,Ovens
30/9/2011,William Hovell,13967,Ovens
31/10/2011,William Hovell,13565,Ovens
30/11/2011,William Hovell,13809,Ovens
31/12/2011,William Hovell,13527,Ovens
31/1/2012,William Hovell,13684,Ovens
29/2/2012,William Hovell,13739,Ovens
31/3/2012,William Hovell,13529,Ovens
30/4/2012,William Hovell,13469,Ovens
31/5/2012,William Hovell,13538,Ovens
30/6/2012,William Hovell,13888,Ovens
31/7/2012,William Hovell,13867,Ovens
31/8/2012,William Hovell,13192,Ovens
30/9/2012,William Hovell,13691,Ovens
31/10/2012,William Hovell,13484,Ovens
30/11/2012,William Hovell,13730,Ovens
31/12/2012,William Hovell,13571,Ovens
31/1/2013,William Hovell,11459,Ovens
28/2/2013,William Hovell,9628,Ovens
31/3/2013,William Hovell,10114,Ovens
30/4/2013,William Hovell,10768,Ovens
31/5/2013,William Hovell,13998,Ovens
30/6/2013,William Hovell,13579,Ovens
31/7/2013,William Hovell,13936,Ovens
31/8/2013,William Hovell,13901,Ovens
30/9/2013,William Hovell,13824,Ovens
31/10/2013,William Hovell,13477,Ovens
30/11/2013,William Hovell,13531,Ovens
31/12/2013,William Hovell,13376,Ovens
31/1/2014,William Hovell,12486,Ovens
28/2/2014,William Hovell,10182,Ovens
31/3/2014,William Hovell,8730,Ovens
30/4/2014,William Hovell,8341,Ovens
31/5/2014,William Hovell,13766,Ovens
30/6/2014,William Hovell,14180,Ovens
31/7/2014,William Hovell,13987,Ovens
31/8/2014,William Hovell,13558,Ovens
30/9/2014,William Hovell,13483,Ovens
31/10/2014,William Hovell,13530,Ovens
30/11/2014,William Hovell,13681,Ovens
31/12/2014,William Hovell,13181,Ovens
31/1/2015,William Hovell,12390,Ovens
28/2/2015,William Hovell,10828,Ovens
31/3/2015,William Hovell,8548,Ovens
30/4/2015,William Hovell,8074,Ovens
31/5/2015,William Hovell,12654,Ovens
30/6/2015,William Hovell,13430,Ovens
31/7/2015,William Hovell,13836,Ovens
31/8/2015,William Hovell,13533,Ovens
30/9/2015,William Hovell,13630,Ovens
31/10/2015,William Hovell,13510,Ovens
30/11/2015,William Hovell,13519,Ovens
31/12/2015,William Hovell,12905,Ovens
31/1/2016,William Hovell,11528,Ovens
29/2/2016,William Hovell,9586,Ovens
31/3/2016,William Hovell,6636,Ovens
30/4/2016,William Hovell,4645,Ovens
31/5/2016,William Hovell,13591,Ovens
30/6/2016,William Hovell,13943,Ovens
31/7/2016,William Hovell,14361,Ovens
31/8/2016,William Hovell,13998,Ovens
30/9/2016,William Hovell,14390,Ovens
31/10/2016,William Hovell,13753,Ovens
30/11/2016,William Hovell,13498,Ovens
31/12/2016,William Hovell,13701,Ovens
31/1/2017,William Hovell,13538,Ovens
28/2/2017,William Hovell,12413,Ovens
31/3/2017,William Hovell,10657,Ovens
30/4/2017,William Hovell,10299,Ovens
31/5/2017,William Hovell,11188,Ovens
30/6/2017,William Hovell,12475,Ovens
31/7/2017,William Hovell,13558,Ovens
31/8/2017,William Hovell,13722,Ovens
30/9/2017,William Hovell,13661,Ovens
31/10/2017,William Hovell,13450,Ovens
30/11/2017,William Hovell,13353,Ovens
31/12/2017,William Hovell,13617,Ovens
31/1/2018,William Hovell,12802,Ovens
28/2/2018,William Hovell,11275,Ovens
